Position X,Position Y,Position Z
452.411,1002.27,27.4608
487.344,1005.14,26.8296
384.035,1296.83,26.6018
378.459,1301.28,26.847
418.337,1307.34,26.2028
442.036,1240.17,23.48
481.928,1248.85,23.0984
497.944,1280.7,23.5209
458.688,1289.86,23.6661
466.452,1305.98,23.5924
453.396,1306.46,23.1094
466.261,1259.28,24.0017
477.646,1265.12,24.6815
481.663,1305.76,24.5018
495.82,1239.37,24.9931
443.113,1248.99,25.2817
504.342,1258.32,26.036
486.572,1260.94,25.7019
439.822,1271.22,25.2442
444.686,1286.45,25.4829
459.809,1294.61,25.8277
454.948,1295.81,26.0823
493.157,1296.52,25.9685
441.747,1305.74,25.6437
437.036,1242.6,26.0838
485.642,1244.24,26.8531
491.345,1245.04,26.6538
493.481,1251.76,26.5933
458.296,1253.71,26.7846
496.27,1259.5,26.8027
446.309,1262.66,26.6898
456.782,1264.57,26.2263
474.065,1266.13,26.9124
463.165,1266.02,26.2931
458.703,1268.38,26.2521
501.614,1273.08,26.4458
479.542,1278.31,26.5825
501.64,1277.7,26.4892
467.013,1282.08,27.054
436.901,1285.03,26.2711
540.707,1235.84,23.5593
518.349,1236.28,23.9409
554.21,1239.99,23.1205
550.019,1259.13,23.8262
579.704,1276.79,23.4722
514.835,1290.84,22.9712
531.41,1304.73,23.8281
516.983,1241.37,24.5618
540.162,1242.65,24.3388
553.358,1288.32,24.0081
559.412,1252.69,25.2961
532.637,1253.75,25.7572
536.464,1261.7,25.6862
572.612,1281.39,24.9952
558.548,1248.41,26.3187
552.708,1271.88,26.3113
590.481,1240.96,26.7753
205.883,1309.06,23.8096
229.445,1312.51,24.9742
238.986,1312.66,24.1505
275.662,1339.6,24.2856
245.197,1360.37,25.0255
269.203,1329.33,25.7909
274.187,1309.21,27.0123
221.698,1310.59,26.4324
247.255,1314.15,26.6819
257.413,1319.59,26.4375
276.62,1334.93,26.7718
236.09,1340.8,26.1826
267.931,1342.25,26.9504
280.729,1359.8,26.3506
285.017,1368.8,26.3805
222.515,1373.49,26.8201
357.567,1314.45,24.2944
327.952,1316.75,23.9293
343.451,1322.61,23.2765
363.455,1326.82,23.2955
308.975,1332.25,22.7951
305.483,1339.29,22.9609
335.976,1340.67,23.5142
346.402,1349.96,23.3377
306.923,1380.5,23.5827
314.359,1313.61,24.1601
346.272,1336.02,24.7556
300.752,1338.49,24.817
335.6,1353.15,24.8124
335.206,1372.47,24.6974
330.119,1309.5,25.4328
334.215,1309.92,25.7309
353.537,1316.71,24.6274
297.025,1320.84,25.8707
314.213,1332.96,25.7667
337.321,1334.24,25.827
357.809,1351.59,25.6695
292.26,1354.36,25.7354
351.898,1367.6,25.6382
297.171,1376.49,26.1177
297.393,1312.92,26.5662
292.094,1316.71,26.1069
312.865,1319.09,26.321
621.663,1184.47,24.4856
628.758,1197.08,23.836
638.967,1220.73,24.8689
107.716,1240.35,23.7419
104.934,1247.56,24.6372
102.405,1239.61,25.8763
101.679,1243.79,26.5665
176.254,1252.32,23.6662
209.633,1271,24.2367
215.869,1287.43,25.3296
165.262,1238.87,26.2474
180.584,1259.8,26.7921
177.105,1261.06,26.4249
190.159,1267.25,26.4623
178.745,1270.06,26.2342
238.296,1258.41,23.6022
226.29,1278.63,24.8299
237.673,1282.45,23.7786
229.525,1282.32,23.5209
258.023,1289.32,23.0385
279.708,1295.38,23.8711
255.702,1295.51,23.6484
258.039,1304.09,23.5416
245.132,1307.42,24.1676
278.329,1250.11,24.5051
239.149,1272.35,24.3062
270.788,1275.98,24.0834
247.792,1280.07,24.2895
247.944,1251.56,25.7138
287.667,1262.77,25.5224
242.805,1275.45,25.4535
234.086,1294.63,25.7706
284.859,1294.9,25.2222
242.556,1296.61,24.8074
222.45,1259.42,26.5993
266.16,1260.83,26.0056
280.851,1270.37,26.0677
266.232,1274.51,26.1047
219.156,1281.37,26.3957
230.836,1301.64,26.015
298.351,1247.07,23.5868
319.664,1281.67,24.0394
339.16,1286.14,23.5976
363.417,1290.87,23.4941
330.423,1294.23,23.1294
322.978,1300.54,23.3035
317.773,1246.09,24.294
293.311,1253.74,24.5372
356.934,1255.84,24.5762
316.823,1268.73,23.9299
312.311,1273.71,24.7266
351.84,1277.72,24.7882
316.211,1284.85,24.4504
333.161,1298.29,24.1889
327.94,1247.52,25.9031
339.2,1249.14,25.7478
348.602,1253.93,25.5888
340.14,1263.34,26.098
362.012,1265.86,24.8654
299.006,1265.96,25.8605
341.636,1285.35,26.1696
315.492,1296.56,25.0448
338.725,1296.7,25.6527
303.641,1237.25,26.5617
344.904,1247.12,26.3201
324.31,1251.22,26.4528
342.728,1256.04,26.535
291.329,1281.17,26.1593
348.061,1281.06,26.6759
304.521,1282.32,26.9249
297.448,1284.28,26.3959
311.349,1285.21,26.3803
