Position X,Position Y,Position Z
455.607,1145.06,2.61807
447.062,1106.24,3.8787
450.09,1120.26,4.05565
468.821,1123.62,3.61677
480.966,1125.95,3.8333
494.629,1153.28,4.07129
544.581,1094.13,0.218285
523.72,1104.75,2.04185
544.489,1097.22,3.05264
547.08,1124.01,2.66804
517.616,1099.7,3.7287
541.167,1144.54,4.67527
582.26,1149.64,4.0503
51.5237,1205.81,2.03694
72.0839,1225.15,2.46543
5.06775,1181.98,2.85136
61.1797,1218.25,3.87659
32.3446,1233.12,4.08072
113.647,1182.34,1.64258
97.9962,1194.57,1.63316
94.1,1215.46,2.08488
145.234,1203.64,2.94781
80.1635,1213.05,2.67974
99.03,1214.66,2.56568
121.732,1164.26,3.30703
141.068,1179.7,4.13948
129.602,1180.44,3.90964
136.196,1186.29,3.42893
121.272,1186.25,3.18165
98.9011,1186.99,4.01827
94.0759,1193.82,3.54258
94.1355,1199.21,3.33164
118.03,1205.23,3.28915
129.373,1213.45,4.05361
117.032,1225.7,3.9678
125.093,1228.21,3.6653
102.115,1229.87,3.20291
76.3817,1234.99,2.68506
119.551,1168.02,5.05942
204.124,1212.13,1.95417
158.816,1233.73,1.10981
216.682,1165.22,2.79552
159.028,1170.87,3.15654
186.689,1175.11,1.8477
183.691,1189.35,3.04605
149.038,1195.36,2.62966
210.349,1199.34,3.12912
161.284,1204.5,3.36192
173.398,1214.18,2.36448
167.73,1229.36,2.72903
179.251,1173.04,3.34979
147.006,1197.77,3.96892
193.062,1206.56,4.60087
212.903,1211.03,4.57807
278.274,1164.29,1.84734
247.669,1180.02,1.34967
235.391,1184.96,2.25962
278.354,1191.62,1.26035
225.653,1194.93,1.62237
290.235,1201.64,1.51391
218.808,1202.6,1.73729
249.58,1167.02,3.32195
221.047,1168.72,3.14345
234.852,1175.8,3.22195
243.374,1179.54,2.36309
218.207,1192.11,2.74007
247.02,1198.96,2.40591
242.782,1202.72,3.04664
224.663,1206.74,3.34262
265.842,1218.93,2.36384
253.726,1169.7,3.29916
251.154,1191.95,3.79901
232.456,1200.93,3.39768
267.55,1209.54,4.04982
219.971,1210.56,4.12896
225.355,1218.91,3.38803
329.858,1197.28,2.23596
316.143,1170.17,2.61197
291.238,1185.87,2.51394
353.412,1199.2,2.80278
363.066,1225.05,2.45806
331.435,1164.49,4.1203
338.59,1170.4,3.42989
324.294,1175.09,3.96961
351.4,1194.57,3.24296
313.434,1197.78,3.52339
333.06,1197.84,3.7461
292.306,1200.23,4.70738
375.962,1181.25,1.64631
383.44,1202.7,2.20631
412.528,1208.53,1.91821
386.818,1210.19,1.34815
391.045,1219.25,1.04701
405.498,1221.78,2.52625
408.728,1225.17,2.50114
367.075,1234.69,1.95267
409.933,1176.64,2.91845
433.406,1180.72,2.52046
433.481,1186.64,2.69574
375.689,1190.35,2.78928
409.76,1197.56,2.99174
416.666,1164.53,3.69691
395.621,1170.74,2.6397
393.39,1175.22,3.85786
423.267,1190.83,3.59106
427.857,1204.97,3.60173
402.83,1211.83,3.62092
407.481,1216.95,3.05819
385.3,1220.65,3.76037
431.81,1234.37,3.61341
393.848,1214.24,4.47791
479.291,1171.29,2.51565
493.763,1197.64,1.3405
452.857,1211.72,2.89451
436.484,1166.86,2.57554
448.108,1193.86,2.69928
455.842,1200.14,2.76149
461.822,1206.52,2.90782
471.815,1223.52,2.48102
496.171,1173.53,3.70487
472.852,1176.38,3.21689
483.428,1184.85,3.69258
448.662,1203.68,3.7413
506.195,1220.8,3.39749
462.191,1229.88,4.10444
474.347,1172.87,4.52564
546.899,1163.82,1.86476
518.537,1185.34,2.80758
514.104,1217.78,3.46555
551.943,1225.45,2.90935
517.227,1197.49,4.16809
520.096,1227.61,3.59641
531.238,1163.5,4.21865
519.86,1175.56,4.79941
518.706,1179.31,4.80514
567.76,1192.57,4.5273
586.946,1195.71,4.84232
738.962,1174.69,5.23659
69.1074,1254.59,1.23684
72.1721,1252.9,3.47744
65.8032,1253.97,4.35883
60.2082,1281.53,4.04464
40.9716,1294.78,4.53443
91.6256,1248.23,1.63848
99.028,1286.75,2.23647
113.568,1296.03,2.24078
113.572,1302.54,2.17997
99.3348,1241.71,2.43778
75.5041,1248.22,2.61002
123.178,1267.54,2.54934
108.508,1271.46,2.20129
134.726,1272.58,2.81045
110.214,1302.25,2.86807
132.18,1307.56,2.45683
91.4434,1243.27,4.08942
80.2072,1246.58,3.43754
120.293,1263.02,3.67333
96.1774,1265.55,4.1978
101.178,1266.66,3.98263
104.448,1274.9,3.4694
95.5323,1280.41,3.87554
130.085,1300.67,3.86754
104.878,1302.48,3.97465
115.965,1304.55,4.15891
85.7619,1268.47,4.87897
133.294,1285.53,4.46215
90.6049,1299.17,4.38095
101.379,1296.5,3.25531
131.089,1303.57,4.25368
169.654,1240.15,2.40192
194.833,1241.65,2.36078
170.056,1251.15,3.26736
184.997,1279.95,2.83645
213.594,1296.75,2.38752
182.625,1242.66,3.58469
175.371,1251.23,3.47434
165.945,1259.63,3.25816
202.389,1270.06,3.97462
176.143,1279.03,3.53132
215.657,1287.96,3.38798
178.784,1289.78,3.9137
154.748,1290.65,4.13772
168.173,1292.18,3.5452
215.218,1304.05,4.26537
193.593,1244.88,4.62348
173.022,1259.12,4.39898
171.92,1264.86,4.28187
169.595,1298.24,4.31141
218.079,1298.57,4.43691
193.364,1302.65,4.2242
166.448,1306.83,4.55624
257.868,1247.67,1.89982
222.062,1258.62,2.31908
219.972,1277.68,1.45323
258.008,1282.73,2.15831
232.019,1292.39,2.0996
233.768,1302.92,2.17557
240.095,1252.29,3.39636
268.156,1304.77,2.33954
257.824,1242.91,2.34152
269.979,1245.57,4.25043
275.827,1247.56,3.24212
240.867,1247.37,3.9071
235.011,1249.6,3.62663
225.655,1255.73,3.0435
256.127,1256.85,3.40185
288.389,1259.68,3.70396
246.287,1260.81,3.49743
249.768,1263.73,3.86903
244.079,1271.69,3.56251
220.627,1274.07,2.74555
278.692,1276.58,4.10165
259.258,1279.53,4.13517
222.115,1283.1,3.64106
247.4,1284.13,4.35666
264.631,1289.62,3.49574
247.451,1292.96,3.318
240.624,1296.77,3.02855
228.797,1298.13,4.17547
268.365,1299.58,4.03785
279.885,1300.71,4.14653
273.863,1261.09,4.69969
286.165,1264.13,4.57628
285.545,1297.05,5.04855
219.132,1303.53,4.28719
246.128,1303.69,4.24505
313.733,1240.12,1.73853
297.265,1260.23,1.78484
311.107,1276.95,2.31468
343.62,1284.76,0.558119
308.516,1299.7,1.68145
346.864,1242.41,2.76588
306.02,1274.15,3.16217
344.635,1293.46,2.77548
328.181,1237.05,3.66838
297.364,1243.18,3.87599
357.272,1245.12,3.61265
348.154,1254.69,3.60911
339.632,1255.31,3.51412
317.868,1263.89,3.82753
356.21,1271.4,3.47843
308.243,1287.97,4.13031
328.323,1295.67,4.26767
332.435,1302.72,3.78114
313.439,1308.14,3.94682
328.63,1257.54,4.60743
293.88,1272.21,4.44732
339.652,1282.61,5.2025
394.49,1265.25,1.61135
367.553,1244.76,2.79157
390.915,1272.43,3.23459
382.866,1236.61,3.53257
432.294,1239.63,3.58789
397.821,1247.28,3.53165
369.694,1273.15,4.24324
413.324,1287.87,3.75793
390.007,1293.98,3.4903
433.238,1296.83,4.18811
405.43,1304.02,3.89249
374.598,1287.12,4.52997
378.494,1291.91,4.20171
410.334,1304.03,4.45195
466.85,1239.63,1.37859
467.13,1260.01,2.60483
463.383,1267.64,3.18215
437.904,1302.33,3.88607
441.837,1305.68,3.1761
457.445,1236.18,2.21444
459.308,1237.52,3.35353
507.504,1242.04,4.25027
458.16,1252.8,3.24468
496.664,1256.56,3.34835
475.572,1264.82,3.80515
457.466,1301.25,4.00847
462.294,1303.83,3.2952
495.118,1242.56,4.41726
492.315,1256.74,4.38473
466.87,1296.41,5.19698
553.698,1281.46,2.25107
536.099,1262.21,3.97118
551.458,1286.89,3.74015
534.79,1240.14,4.61888
545.796,1246.04,4.33974
529.194,1247.84,5.07927
509.32,1249.51,4.05505
540.924,1267.08,4.54505
517.506,1292.18,4.48914
508.463,1302.28,4.16431
55.0239,1320.15,4.20428
103.619,572.353,1.33737
122.464,573.92,1.29187
130.638,577.464,1.42631
109.553,578.51,1.14957
82.9604,517.453,2.83678
143.13,578.18,2.81197
137.22,581.589,1.48629
167.729,510.595,1.85965
158.398,530.301,2.07221
148.154,532.931,2.04614
212.326,534.526,1.91368
170.927,543.107,1.22801
208.322,543.452,1.61679
176.719,546.435,1.44405
170.755,570.128,1.53808
152.957,578.442,1.37754
186.768,509.5,2.85514
206.215,567.33,2.6419
223.42,512.521,1.85649
244.18,516.065,2.04894
276.308,527.872,1.75103
251.169,547.633,0.587807
237.643,554.587,1.75279
219.088,572.795,1.56804
240.103,541.962,3.24059
242.26,547.634,2.65195
258.898,575.437,2.6108
313.918,516.038,1.98016
306.559,518.295,1.63486
320.92,523.61,1.74078
352.64,525.936,2.14167
333.252,533.377,2.05137
350.648,550.427,2.00544
362.753,570.537,2.22389
312.38,511.22,2.97933
358.828,557.554,2.79668
423.971,512.167,2.22325
418.306,521.65,2.05653
375.347,531.607,1.82157
372.496,537.038,2.03556
421.485,552.712,2.15826
405.604,559.581,1.15544
372.312,566.336,2.09762
397.352,571.896,1.5308
393.943,576.484,1.6473
425.803,571.099,2.46404
501.097,519.53,1.50469
505.251,523.862,2.04433
466.157,538.67,1.48196
506.629,559.025,2.34694
459.894,564.151,1.11929
505.376,538.046,1.95372
443.095,548.438,2.68569
571.776,520.024,2.22459
512.32,525.339,1.34575
552.681,544.853,1.84027
507.523,548.597,1.87968
554.089,522.401,2.51083
542.547,581.455,2.30732
581.861,509.881,1.84672
614.071,528.738,1.93745
624.882,533.003,2.27451
595.993,553.434,0.845119
602.736,558.992,1.70001
628.442,559.506,1.31002
624.252,569.343,1.35503
592.647,555.765,2.02438
651.143,565.512,2.73545
674.034,541.275,1.79883
712.939,568.061,2.3962
698.191,575.229,1.27938
657.431,551.062,2.02264
61.0166,622.95,1.93255
37.076,643.42,1.52626
81.9831,581.938,1.1386
116.473,585.153,1.67871
139.462,587.469,0.78068
135.149,594.27,1.59236
113.775,606.058,1.48681
101.14,609.828,1.8934
95.4915,610.188,1.51994
143.255,612.114,1.97685
104.491,625.799,1.9683
119.118,627.348,0.673261
85.9732,630.399,1.54362
136.571,630.861,1.84411
124.472,634.232,1.34524
141.182,634.077,1.28168
97.7922,637.238,1.88129
115.796,641.351,1.32602
125.949,653.245,1.4305
137.795,599.261,2.61247
92.5643,601.895,2.92726
108.951,622.024,2.82028
105.444,632.931,2.4571
111.972,648.537,3.39337
208.762,585.121,1.69018
152.111,590.219,0.336028
193.173,595.613,1.74712
150.111,627.156,2.0586
210.402,627.466,2.01036
185.753,608.381,2.62762
253.836,588.608,1.97562
234.164,592.334,1.4596
222.769,592.838,1.60926
264.994,598.14,1.55015
218.553,602.689,1.70142
259.723,603.365,2.10796
265.504,618.796,1.73653
228.505,637.002,1.50722
218.48,639.295,2.07226
244.286,640.077,2.09762
261.123,642.19,1.81229
219.109,643.733,1.63709
273.44,622.87,2.34522
257.441,647.816,2.68637
332.375,586.945,2.04142
295.798,601.051,1.65969
354.485,614.322,1.6367
335.767,631.099,1.64855
339.456,643.289,1.53082
314.933,644.06,1.66597
358.341,644.895,1.99004
309.769,646.697,1.5555
321.891,646.438,2.24729
335.982,648.399,1.66383
299.157,586.352,2.58969
301.342,638.405,3.0155
302.304,647.1,2.59238
297.237,651.4,2.72479
399.241,589.197,1.97577
419.733,593.223,1.92598
379.879,602.732,1.72262
389.282,625.572,1.60431
419.176,629.133,1.95195
389.661,640.058,1.74541
401.533,649.192,2.06193
402.372,621.602,2.41612
382.843,634.344,2.28974
443.941,583.75,1.59084
445.629,588.415,1.17854
481.775,590.607,1.49134
490.633,613.945,2.05668
446.478,621.558,1.42418
488.613,626.508,1.83689
498.486,593.313,1.46904
525.895,594.999,1.83044
580.923,633.581,1.67962
545.911,647.834,1.72557
524.135,648.207,2.03778
576.993,638.159,2.72713
559.492,639.313,1.98822
643.176,587.198,1.92694
631.215,585.968,2.06301
624.171,595.246,1.26184
620.178,608.199,1.0364
586.394,621.789,2.08101
614.254,620.346,1.52113
606.156,632.512,1.78813
642.687,592.371,2.27314
623.69,616.567,3.1599
603.137,630.362,2.28436
678.132,596.292,1.68902
707.866,619.694,1.81685
708.662,632.591,1.91606
697.817,586.161,2.36221
719.77,647.454,2.92147
50.5052,662.004,1.45722
54.1386,664.684,1.73763
18.8136,700.612,1.97952
58.2465,702.141,1.72011
60.9282,707.87,1.58109
68.2565,713.805,2.22201
