Position X,Position Y,Position Z
336.306,951.3,4.38059
324.75,990.508,4.32149
296.41,992.487,4.65957
330.967,948.081,4.92844
299.483,953.302,5.53703
325.309,962.149,5.21722
305.602,981.947,5.32554
342.705,984.391,5.22044
324.29,995.71,4.9903
312.564,960.338,6.18896
322.536,974.142,5.92095
397.756,951.667,4.72893
382.506,977.483,4.65098
419.951,997.804,4.17399
372.372,963.461,4.80638
364.276,977.651,5.0842
407.668,989.164,5.57104
368.314,964.99,6.10556
446.879,964.875,4.58218
488.486,952.767,5.44529
448.474,954.904,5.18316
466.064,966.07,4.67332
470.149,998.698,4.97411
451.785,962.311,6.00628
499.317,1013.23,5.97666
567.046,952.125,4.77753
540.081,969.743,4.88675
59.5196,1017.6,5.38851
163.997,1032.19,4.62091
177.536,1037.04,3.94554
163.013,1070.99,5.85094
278.833,1031.39,4.68239
262.22,1064.3,5.58018
232.54,1089.19,4.62426
332.009,1038.62,3.96086
305.491,1084.97,4.25226
292.692,1048.17,4.41317
328.516,1061.57,5.17922
346.194,1085.64,5.507
401.021,1034.05,4.87842
418.858,1048.24,4.52269
175.382,1096.47,5.75689
328.67,903.356,5.06761
323.677,905.428,5.25558
315.397,934.695,5.65296
398.296,906.575,4.08366
428.131,915.767,4.55561
402.309,916.253,4.02234
390.926,917.695,4.3574
370.071,923.848,4.95765
409.211,931.996,4.62583
387.221,879.971,5.27488
431.21,894.517,5.62827
402.358,902.306,4.94536
382.296,902.542,5.50842
383.741,920.397,5.02736
431.617,890.538,5.90956
503.267,874.101,4.4383
506.468,879.453,4.45245
483.951,887.429,4.67671
496.739,895.775,4.42742
507.648,898.881,4.17256
481.828,906.54,4.07352
464.066,911.388,4.00809
448.05,901.172,4.8495
443.577,903.935,4.22226
499.921,908.933,6.06844
572.75,886.841,3.79185
513.811,905.154,4.20784
527.121,916.392,4.35228
533.26,919.912,3.95829
523.495,920.585,4.15489
579.125,875.691,5.27434
512.055,893.685,4.97635
558.536,934.108,5.57386
571.87,939.301,6.18529
591.292,880.466,4.09805
614.423,894.247,4.54153
63.0143,948.457,4.76271
85.1493,989.83,4.57178
157.369,1000.05,4.02488
155.003,1006.03,4.37929
180.66,979.274,4.92964
245.499,962.588,4.07285
228.811,968.583,4.60965
235.625,981.007,4.74821
274.537,985.738,4.32092
242.149,987.916,4.53221
289.709,945.725,5.06892
232.209,965.605,5.45085
219.026,997.482,5.21606
469.007,858.328,4.09513
443.934,866.41,3.99321
464.753,807.237,5.39254
497.426,818.929,4.78469
439.025,828.891,5.03645
479.293,841.243,5.13834
437.374,807.595,5.64528
518.426,821.999,4.9299
568.634,826.069,4.28376
545.597,828.093,4.27234
578.524,847.338,4.40231
520.856,850.902,4.45043
561.578,846.749,5.63075
558.553,845.02,6.15364
618.444,814.142,4.98159
595.633,844.369,4.33581
637.278,832.163,4.90459
618.474,845.441,5.18192
54.5365,917.956,4.15605
71.4319,920.163,3.88589
99.6502,894.34,4.35465
91.699,921.841,4.13081
142.812,878.212,5.3479
114.468,888.624,4.95583
116.976,937.818,5.2441
162.465,875.101,3.97912
216.589,875.198,3.92404
172.16,875.825,4.64817
158.055,878.991,3.75567
204.658,884.132,3.93393
155.721,894.818,4.12983
183.978,897.293,4.16629
149.937,901.149,4.60782
211.186,911.692,4.30806
150.917,874.958,5.05702
212.881,880.285,5.62354
150.428,881.305,4.76655
146.844,926.894,5.53923
165.234,933.837,5.1323
217.176,908.283,5.78527
257.644,878.383,4.46533
232.538,881.277,4.63899
241.934,905.354,4.26629
260.767,911.646,4.07697
237.178,913.265,4.62271
273.149,932.95,3.9959
259.514,940.296,4.43703
277.9,885.615,4.50094
252.132,934.552,4.78634
256.772,872.486,6.1254
351.933,873.843,4.2916
358.859,884.247,4.30464
299.829,899.411,4.67936
296.928,919.796,4.70681
321.118,923.047,4.72704
359.856,924.485,4.06568
296.378,930.022,4.58749
348.677,934.888,4.0328
315.413,894.709,5.89578
98.7021,833.737,5.28688
144.974,870.24,5.56446
170.852,814.6,3.95511
217.169,823.659,4.66609
216.213,842.295,4.44885
197.907,857.76,3.81208
184.721,864.37,4.72132
186.238,804.23,5.59986
201.562,833.237,4.80861
197.317,851.829,5.23238
215.07,853.275,5.8164
212.49,859.979,4.91421
215.207,861.068,5.80082
208.135,863.009,5.20174
248.801,821.026,4.23948
288.505,823.956,4.41042
260.674,829.232,4.451
270.399,837.263,4.40956
237.587,846.073,4.65903
233.848,850.961,4.09176
225.48,868.756,3.81583
278.758,871.038,4.37816
264.875,871.088,4.01629
235.566,823.893,4.80891
280.304,826.797,5.49617
