Position X,Position Y,Position Z
640.989,1751.72,7.26715
618.391,1765.41,9.29745
633.923,1764.97,9.75481
626.972,1781.72,9.84209
621.05,1781.44,8.13668
590.731,1784.14,9.80624
615.851,1791.83,9.50695
625.899,1805.12,10.117
636.721,1810.34,9.53114
640.208,1815.73,9.46887
655.41,1770.84,7.94729
662.621,1747.19,8.35713
680.527,1775.94,8.53289
670.835,1782.62,9.7375
690.623,1786.66,9.67412
326.288,1823.55,7.89322
435.075,1819.16,8.1608
439.978,1822.79,9.01718
531.902,1818.71,8.65248
523.732,1822.5,9.79191
645.107,1817.1,9.20044
585.557,1823.84,9.79228
639.414,1734.02,8.43793
609.46,1734.7,9.06092
635.74,1694.93,9.19895
631.55,1724.07,9.8985
665.037,1681.76,7.46066
671.951,1709.78,7.10701
713.381,1713.46,7.60939
663.666,1741.55,8.12417
656.13,1743.16,8.1482
655.951,1686.98,8.87783
664.031,1689.57,8.71091
659.878,1742.56,8.40618
673.284,1692.97,9.89392
658.73,1725.25,9.30397
661.697,1738.05,9.49171
289.592,1749.53,8.65688
273.294,1775.71,9.00797
265.067,1771.33,9.42367
317.17,1747.99,7.89733
357.737,1755.25,7.37468
359.107,1761.14,8.18496
316.66,1775.64,8.05665
314.44,1779.98,8.21134
353.227,1788.41,7.11556
337.821,1793.03,7.56814
294.439,1793.71,8.37293
316.396,1807.79,8.06265
335.284,1761.89,9.03612
342.727,1793.72,9.12392
353.784,1807.17,9.0544
339.731,1813.55,9.0088
320.014,1814.15,8.75933
330.002,1770.96,9.69875
351.384,1779.81,9.74707
435.964,1785.51,8.20069
380.447,1814.28,7.33674
421.169,1753.65,9.03245
373.253,1754.62,8.94783
422.287,1762.51,8.54357
374.396,1766.17,8.80175
374.926,1776.31,9.03837
367.686,1779.17,8.91504
407.166,1779.81,8.55447
389.525,1783.76,8.93686
399.807,1794.08,9.3202
398,1802.16,8.47834
420.985,1803.6,9.22153
397.061,1808.1,8.55702
394.831,1782.97,9.23982
379.241,1795.11,10.4976
387.851,1804.93,10.313
494.379,1757.14,7.57679
469.038,1770.45,7.88192
495.189,1801.98,6.71874
441.387,1811.03,7.7846
456.466,1815.84,7.97593
499.525,1747.75,9.20325
444.545,1749.01,8.94311
445.216,1754.36,9.07041
450.38,1764.72,8.86972
437.263,1765.78,8.80087
460.037,1773.36,8.34757
452.183,1779.11,8.72608
475.775,1786.14,9.30318
452.779,1790.03,8.5854
452.52,1795.75,9.44608
467.285,1800.58,8.87399
472.845,1809.82,9.12926
471.569,1781.73,9.53508
440.057,1784.13,9.88917
491.77,1784.34,9.36621
471.71,1797.54,9.38671
447.91,1798.78,9.30162
468.444,1805.79,9.55345
479.816,1755.49,10.4126
517.983,1752.03,7.97837
522.617,1782.31,7.6639
512.438,1783.63,7.82543
575.572,1789.38,7.81798
516.933,1747.66,9.11216
565.391,1748.51,9.33604
556.019,1773.43,8.78309
517.581,1780.65,8.75115
559.567,1781.51,8.35643
563.861,1786.26,8.6314
540.62,1788.74,7.56806
515.923,1805.46,9.15718
560.153,1808.46,8.82957
564.741,1815.1,8.58816
550.803,1750.73,9.47296
555.555,1752.26,9.36092
565.512,1754.76,9.78076
581.339,1772.45,9.58824
552.375,1777.76,10.1107
529.067,1780.55,10.0227
520.208,1794.82,9.32633
633.122,1745.61,7.40707
609.087,1764.51,8.08851
628.247,1775.38,7.66247
642.702,1781.14,7.28624
594.648,1781.84,6.99494
603.265,1798.92,7.54936
640.838,1748.66,8.27192
638.146,1758.29,8.62118
589.804,1764.09,8.83759
633.42,1772,8.75954
631.639,1778.27,8.51938
609.154,1795.63,8.7803
618.051,1795.91,9.19094
637.763,1803.57,9.14937
636.391,1615.72,8.85594
586.64,1619.73,8.43843
613.679,1643.77,9.43397
606.985,1644.65,8.47244
644.955,1654.14,8.22336
642.402,1668.8,9.12656
635.104,1670.24,8.96824
597.974,1616.94,9.81053
640.712,1617.33,9.15402
619.664,1622.44,9.58327
625.587,1645.26,10.0364
628.623,1649.44,9.84123
626.371,1657.57,9.96404
657.419,1612.12,7.17232
669.585,1613.83,8.39039
704.17,1617.44,8.31678
678.087,1607.09,8.48943
662.431,1614.86,9.07776
713.474,1618.32,8.89335
686.542,1628.06,8.49602
710.673,1642.81,9.02662
700.792,1649.9,9.14389
663.868,1666.58,8.19962
680.247,1625.59,9.28204
673.95,1640.64,9.6828
665.955,1656.43,9.57608
734.576,1615.63,7.81093
737.88,1609.28,8.90855
727.124,1636.43,9.02551
729.504,1609.35,9.85694
745.273,1614.86,9.46734
758.718,1616.71,10.0913
182.631,1679.89,7.71037
186.595,1677.04,8.68009
201.568,1680.59,9.16441
262.076,1674.07,7.91979
229.698,1722.61,7.99029
281.774,1723.24,8.0502
277.166,1681.42,8.61139
259.293,1684.19,9.21603
263.146,1706.43,8.72523
255.919,1671.98,9.76168
357.419,1671.67,8.30968
311.939,1677.69,7.36567
302.838,1698.32,8.2703
314.664,1701.11,8.21298
325.662,1709.87,7.82786
332.634,1724.6,7.74446
338.297,1734.54,7.61866
320.021,1740.78,7.78446
344.642,1672.15,8.95855
330.404,1677.26,8.77977
323.51,1695.09,9.01468
361.437,1695.72,9.129
301.794,1706.5,8.68729
304.449,1726.09,8.59594
359.214,1729.93,9.30477
329.934,1686.4,9.4125
357.082,1712.15,9.27232
306.571,1715.67,9.85489
309.451,1729.26,9.28849
346.002,1741.76,10.3361
389.377,1673.08,7.59804
424.041,1678.36,8.18014
391.265,1692.81,7.54484
425.304,1674.28,8.51431
423.798,1694.98,8.56049
366.516,1701.33,8.94616
371.74,1709.67,8.59366
419.124,1714.69,9.0846
398.688,1720.7,8.73684
419.457,1673.49,10.1592
508.017,1678.5,8.00016
508.199,1727.71,7.44383
438.562,1733.95,8.09204
499.179,1743.78,7.82088
442.303,1671.37,8.8784
481.447,1686.42,9.23887
488.996,1695.48,8.81778
468.11,1714.15,9.26422
460.066,1733.76,9.18603
491.23,1737.53,7.7797
500.915,1698.36,9.43507
465.042,1707.61,9.30711
463.32,1728.98,9.41488
473.155,1740.22,9.52478
562.652,1704.36,7.97018
565.854,1711.49,7.88333
530.415,1695.15,8.36488
548.931,1695.74,8.92514
571.518,1719.14,8.37389
574.707,1724.03,8.89122
564.191,1726.23,8.28874
578.391,1727.34,9.0229
571.247,1728.99,8.94569
577.056,1734.2,9.26987
532.772,1739.41,8.30975
547.174,1692.25,9.38679
548.549,1708.33,9.96982
579.417,1721.14,9.42965
560.592,1731.25,9.43958
648.128,1678.09,7.49019
611.523,1686.01,8.5559
648.491,1717.69,6.94887
626.846,1737.91,7.63444
647.436,1674.42,8.89767
617.099,1679.11,9.11493
632.638,1683.38,9.13748
587.572,1716.78,8.9202
643.616,1723.47,8.88558
617.382,1725.14,8.31389
600.226,1725.97,9.25904
618.058,1730.05,9.05614
586.887,1733.03,8.47305
652.944,1732.17,7.58191
613.906,1734.33,8.88739
585.529,1596.51,7.53501
633.104,1547.1,8.83284
616.969,1559.23,8.77909
647.856,1569.97,8.75753
652.135,1572.32,8.74436
585.448,1586.55,8.5075
652.473,1598.11,9.25194
609.482,1545.39,9.99822
591.557,1585.62,9.16178
597.449,1589.43,9.47463
633.175,1590.35,9.63352
631.754,1577.88,10.3068
667.002,1528.02,7.74483
725.874,1534.88,7.85771
680.407,1531.68,7.85099
712.921,1538.48,9.16629
711.636,1551.14,8.778
726.043,1564.39,9.01021
699.477,1565.07,8.40199
656.974,1585.52,9.00745
713.642,1588.45,8.63868
716.645,1541.57,9.49313
716.152,1546.07,9.50929
718.044,1562.91,9.88028
721.849,1563.84,10.1864
683.24,1565.41,9.61286
668.774,1595.68,9.99636
678.163,1596.68,9.00488
763.23,1597.35,7.59046
747.982,1531.86,8.83317
742.741,1542.24,8.61651
765.13,1542.16,8.84609
750.601,1552.53,9.39118
759.794,1556.2,8.89171
747.031,1537.96,9.4092
739.059,1571.12,10.1191
771.128,1570.9,9.96823
742.417,1585.79,9.36655
746.351,1571.9,10.7751
202.292,1611.26,7.90947
214.39,1617.83,7.42942
197.114,1619.59,7.76604
161.165,1620.6,7.48518
170.247,1631.8,7.80939
195.511,1654.51,7.30283
194.142,1615.53,8.65249
209.201,1618.03,8.23232
