Position X,Position Y,Position Z
453.397,856.688,50.0395
473.821,856.864,50.6253
484.754,865.797,49.2976
491.922,871.833,49.8356
494.266,806.585,51.6751
460.639,816.188,51.732
498.809,816.409,51.334
475.729,825.735,52.0955
462.837,829.67,51.7211
484.798,842.189,51.7922
508.245,853.158,51.207
538.779,814.315,50.5259
518.436,825.628,50.9249
542.923,819.152,51.0334
619.21,835.439,49.583
632.43,845.23,50.8324
617.59,806.135,51.0043
623.079,813.857,51.4054
585.46,853.621,51.1803
624.688,865.719,52.0833
54.9987,925.834,49.9101
71.4593,914.437,51.0111
68.2063,941.191,50.881
144.259,880.248,50.0515
116.887,903.313,49.7654
125.644,921.779,50.6809
101.449,910.455,50.4104
96.6689,873.05,51.7323
93.7991,903.755,51.7425
82.2212,905.77,51.5249
113.298,912.387,50.3821
139.426,919.98,51.5145
137.568,923.105,50.7747
102.498,927.025,51.2348
158.626,896.308,50.1572
210.714,936.261,50.1874
215.08,938.697,50.5085
158.055,891.609,50.3663
215.141,894.377,50.6451
279.819,895.49,50.6408
274.102,910.371,50.2524
252.428,892.194,50.8903
262.578,935.385,50.8439
222.618,942.295,51.6707
301.871,892.317,50.345
340.474,892.653,50.3055
354.573,896.661,50.3821
323.995,902.119,50.0942
315.149,913.465,49.9446
334.049,937.454,50.2448
355.038,877.567,51.2986
293.086,885.968,50.77
307.929,941.24,50.9773
326.176,883.645,51.9039
330.2,900.418,51.2637
322.587,938.406,51.0815
379.059,912.024,50.6237
370.886,921.093,50.292
432.881,900.315,50.1098
386.048,906.183,51.2975
391.199,907.886,51.8258
398.076,911.527,50.88
427.596,939.741,51.4222
468.492,887.576,50.3286
502.005,900.807,50.4987
503.745,912.881,49.7474
479.102,922.092,49.8341
464.579,921.249,50.9096
461.553,929.318,51.1008
453.146,876.654,51.3157
471.258,878.872,51.9408
475.531,901.594,52.0104
471.659,918.437,51.0904
452.987,926.082,50.9073
504.497,927.703,51.8171
571.136,897.292,48.7639
508.861,903.596,50.1194
517.305,908.777,50.3793
574.981,930.739,50.3117
568.717,941.257,51.164
569.073,929.825,51.1793
548.817,937.047,50.5909
537.401,944.871,51.7897
583.952,886.947,50.3351
608.657,890.934,49.6896
602.386,897.545,49.7126
650.175,914.604,49.9552
636.564,888.513,50.9419
592.652,928.72,50.4586
621.615,933.907,51.0887
621.056,885.384,51.1591
602.798,886.581,51.1877
643.414,894.332,51.4618
608.111,901.325,51.1615
646.095,911.484,51.1007
613.799,929.484,51.4889
612.613,942.912,51.193
658.704,909.177,49.9494
658.95,901.479,51.2982
58.2644,952.372,50.9465
71.4687,1012.79,51.1301
139.411,954.478,49.9708
91.9891,959.749,50.1016
102.991,950.56,50.9947
100.449,1013.27,50.4728
129.505,982.039,51.2375
105.599,1006.55,51.2367
217.057,962.934,50.1224
207.119,970.513,49.9095
198.652,971.373,49.8677
185.944,1014.38,50.3702
151.073,955.729,50.7419
217.555,969.846,50.7299
149.117,993.473,50.7405
151.498,950.093,51.4809
213.34,959.576,50.8781
148.141,961.501,50.9061
195.976,992.869,50.8885
158.022,993.082,51.9593
178.844,1007.7,51.6461
162.823,1012.42,52.1731
223.476,963.76,50.5053
261.921,999.819,50.3334
242.401,975.614,50.7728
261.042,990.163,51.1279
288.091,995.918,50.9638
287.931,966.45,51.5732
249.254,976.458,51.5102
240.905,981.981,51.4157
287.238,1006.57,51.1067
248.535,1009.1,51.6107
282.036,1010.14,51.2523
267.492,1012.94,51.2355
303.457,946.478,49.8494
320.61,975.912,50.4311
341.732,1009.96,50.2807
330.369,946.386,51.5082
298.407,948.984,51.4488
315.77,959.822,51.4482
335.301,961.11,51.7493
305.505,971.737,51.3825
358.475,1003.54,51.3227
312.195,1009.02,51.5732
417.505,946.888,49.9259
428.402,950.693,50.1811
425.963,958.215,50.4475
418.663,965.951,50.5862
409.897,981.384,49.6722
422.195,982.385,50.5229
418.155,1004.32,50.6136
431.744,956.71,51.1329
427.446,989.909,50.8674
372.552,948.871,51.2244
411.445,970.716,51.8113
417.446,973.154,51.7856
488.264,950.387,50.02
442.18,957.419,49.543
459.763,1014.4,49.9757
457.729,983.937,50.6784
461.739,988.109,50.8696
488.802,997.806,51.1579
475.295,955.483,51.6732
502.699,978.077,51.3693
477.571,983.211,51.5488
456.47,1002.52,51.3975
481.511,1002.51,51.3172
551.572,962.336,49.6573
579.334,999.911,50.1391
560.132,1013.05,50.641
527.235,988.084,50.7781
532.516,961.47,51.6901
540.106,962.24,51.6113
523.443,997.715,51.0901
559.613,1002.24,51.165
512.835,1016.31,51.3392
540.424,1016.45,50.8046
606.424,945.096,51.6732
589.752,948.588,51.3928
619.438,951.678,51.5035
648.492,954.38,51.8801
647.407,958.509,51.8607
589.38,960.423,51.0175
612.405,966.225,50.7558
636.921,966.653,51.404
605.795,970.324,51.7382
634.858,984.995,50.7548
620.386,1005.4,51.5938
651.811,1015.3,51.4482
59.5528,1021.55,50.0012
78.4571,1037.24,51.072
122.706,1045.58,49.8817
124.488,1071.65,50.2917
111.219,1018.06,51.5445
132.308,1048.79,51.3895
104.832,1089.05,51.2395
172.063,1065.88,50.0999
176.235,1033.29,50.6082
216.154,1042.67,50.7667
187.61,1052.47,50.5532
201.256,1056.04,50.2717
216.237,1055.89,51.5917
150.503,1060.44,51.1256
204.731,1077.8,51.2094
191.143,1083.19,50.8614
229.343,1048.06,51.0584
276.523,1034.58,51.7062
240.996,1034.63,51.1043
245.917,1036.69,51.2936
250.009,1064.67,51.496
223.65,1066.15,51.6653
262.781,1072.93,51.9264
271.411,1083.9,51.8433
295.317,1037.71,50.282
334.679,1037.31,50.1997
349.609,1056.1,49.613
315.743,1017.88,51.509
300.297,1031.52,51.3779
331.855,1053.78,51.5433
359.908,1056.23,51.8207
344.42,1058.54,51.8732
311.464,1076.63,51.377
383.353,1025.43,50.7256
419.219,1036.15,50.171
383.375,1057.98,50.436
430.552,1087.94,50.5935
381.555,1019.4,51.253
420.483,1046.69,51.3638
393.509,1051.09,51.4176
432.373,1055.33,49.6217
376.274,1064.35,51.2688
422.64,1065.44,51.0455
407.955,1084.37,50.8574
469.722,1064.49,50.0765
500.987,1020.19,51.5896
477.915,1021.81,51.9232
451.704,1039.18,51.0371
473.82,1057.44,50.9793
442.051,1063.3,50.8962
475.903,1069.62,52.0085
476.817,1073.45,52.1366
472.518,1081.97,50.7994
509.088,1087.94,50.2905
526.333,1055.2,49.9844
580.543,1060.41,50.127
572.667,1071.94,49.812
561.079,1059.24,50.7721
538.149,1027.83,50.8175
534.543,1030.73,51.3883
554.935,1051.6,51.1072
642.509,1029.8,50.4641
599.683,1042.81,49.8652
646.457,1070.51,49.7553
631.459,1025.76,50.7434
591.371,1052.8,50.9017
652.93,1063.17,50.1763
648.833,1019.9,51.2825
625.502,1023.03,51.8745
636.209,1022.81,51.1262
617.596,1028.01,51.8516
597.02,1038.65,51.2987
622.689,1063.85,51.4737
592.058,1065.15,51.5854
602.641,1075.48,51.6839
55.2318,1144.49,50.2389
29.4011,1152.53,50.9106
17.1925,1097.76,51.4276
56.4207,1161.46,51.539
136.688,1150.81,50.1904
126.781,1095.39,50.7531
106.743,1159.88,51.043
135.916,1097.28,51.6362
79.0096,1103.37,51.4865
77.2795,1138.95,51.2649
91.9302,1144.99,51.1627
178.106,1105.27,50.2832
160.677,1120.71,49.5528
171.556,1132.2,50.1733
183.348,1137.05,50.9432
215.031,1091.41,51.1674
189.555,1108.73,51.8421
196.039,1116.8,51.3965
173.199,1117.47,51.037
195.503,1131.87,51.3415
172.039,1136.9,51.8088
205.094,1154.01,51.5385
276.939,1094.76,50.0294
242.143,1159.99,50.6874
247.601,1091.43,51.0101
259.351,1099.33,51.1203
226.47,1117.42,51.0955
283.703,1119.73,51.2905
261.74,1151.31,51.6073
292.145,1132.86,50.655
339.983,1138.31,50.3968
336.885,1138.67,50.6216
313.791,1145.98,50.2092
336.67,1155.77,49.6429
340.758,1159.18,50.3378
362.526,1100.63,51.6888
351.063,1114.62,51.4417
336.191,1118.08,51.4254
348.438,1153.06,51.612
387.929,1100.97,49.6425
383.86,1110.12,49.9229
420.1,1148.54,49.9224
414.824,1134.07,50.691
429.921,1155.05,51.1025
363.72,1112.7,51.8003
430.695,1116.65,51.5796
368.431,1118.08,51.3319
374.566,1134.06,51.3806
375.96,1143.4,51.525
441.053,1095.34,50.554
480.245,1107.52,50.2898
480.925,1112.29,50.3045
489.359,1131.72,50.3978
453.573,1094.11,50.8627
472.636,1106.85,51.1623
451.815,1121.74,51.7655
493.522,1125.64,51.6787
485.904,1133.8,51.1927
494.499,1140.02,51.7346
501.823,1151.29,51.2272
515.402,1103.15,50.109
544.93,1152.76,50.6186
554.764,1153.79,50.3408
557.172,1096.1,50.6235
535.598,1144.58,50.8336
537.033,1126.07,51.2229
512.525,1134.7,51.6343
560.129,1141.39,51.9542
527.561,1149.96,51.6796
606.956,1117.26,49.8611
627.167,1119.6,49.3263
602.995,1097.66,51.0613
608.346,1105.32,51.158
625.437,1107.29,51.7825
586.199,1134.72,51.0934
613.651,1136.38,50.2176
62.2472,1205.96,50.8943
21.6256,1176.52,51.9419
61.2156,1216.12,51.4893
117.328,1210.7,50.0633
107.024,1219.44,51.4562
143.836,1224.83,51.2572
176.351,1200.02,51.0003
201.614,1209.89,50.2435
189.112,1218.11,51.0637
174.217,1167.88,51.2235
183.98,1187.19,51.4113
163.202,1205.86,51.2629
177.657,1216.25,51.4946
206.017,1234.21,51.3422
221.985,1193.63,50.1827
244.774,1204.38,50.4776
269.41,1199.66,50.5504
247.408,1165.72,50.9663
224.502,1173.63,51.802
246.067,1175.09,51.1172
252.112,1187.68,51.327
239.996,1204.8,51.994
229.005,1210.31,50.8531
274.402,1220.48,51.3863
280.458,1235.42,51.4356
340.048,1169.22,50.0427
342.886,1195.46,50.2078
358.379,1180.28,50.5771
322.219,1175.92,51.4983
363.107,1190.03,51.7262
291.265,1199.41,51.3566
309.611,1205.85,51.9767
300.303,1207.11,51.5624
354.963,1217.03,51.771
329.692,1230.03,51.7705
433.078,1209.42,50.0286
424.856,1188.84,50.6843
435.41,1189.46,50.7395
422.447,1166.58,51.6875
373.401,1178.51,51.0577
403.407,1204.9,51.9767
469.277,1184.77,50.2281
443.288,1220.2,50.7028
436.933,1174.47,51.9069
466.317,1186.07,51.9666
448.102,1232.7,51.8409
579.562,1171.01,50.3984
551.65,1186.9,50.0138
577.528,1229.16,50.2935
562.975,1166.43,51.7792
542.031,1168.97,51.6537
557.777,1187.81,51.1926
567.771,1221.73,51.427
560.952,1226.69,51.8022
551.949,1232.81,51.0953
573.031,1232.7,51.7777
586.365,1174.45,51.1565
615.316,1175.44,51.8682
610.683,1204.34,51.7345
56.6265,1258.92,50.3351
68.8121,1279.28,50.4162
63.8106,1288.15,51.1902
119.785,1240.37,49.8455
116.762,1259.86,49.6705
165.662,1260.38,50.7673
195.655,1278.84,51.77
195.216,1284.82,51.602
249.502,1247.98,50.5689
289.943,1298.37,50.6323
287.163,1248.21,50.8828
218.809,1238.48,51.9868
263.188,1247.37,51.4284
256.006,1251.76,51.7927
263.711,1258.2,51.6345
230.27,1260.54,51.7048
242.546,1261.51,51.0423
244.094,1268.82,51.9913
252.814,1272.64,51.4548
270.111,1278.39,51.6483
252.72,1307.1,51.8732
323.131,1261.07,50.7079
313.988,1267.62,50.8654
303.91,1264.61,51.0921
347.752,1280.34,50.4733
331.328,1288.14,51.9925
332.91,1293.2,51.1188
358.245,1297.49,51.6598
355.606,1299.15,51.5103
335.825,1303.66,51.0399
325.228,1306.32,51.5675
393.753,1247.57,50.5252
412.12,1254.94,49.8965
415.708,1243.29,51.5864
428.132,1258.8,51.2104
398.099,1275.65,51.8057
401.936,1287.48,50.9274
432.129,1289.25,51.5715
406.604,1290.44,51.982
400.324,1292,51.5199
454.39,1282.15,50.0567
476.297,1306.9,49.8804
502.223,1302.73,50.701
452.162,1258.11,51.2838
496.927,1258.7,51.88
461.628,1270.3,51.6891
473.095,1281.32,51.3557
496.027,1282.91,51.2384
457.871,1302.47,50.8181
454.343,1307.42,51.7543
539.954,1240.96,50.0914
559.588,1242.97,50.4199
514.288,1277.11,50.2378
540.508,1283.35,49.9073
535.696,1301.16,50.384
545.438,1302.05,50.6143
561.943,1304.19,50.0251
568.053,1305.48,50.2212
559.812,1265.54,50.9543
539.514,1293.11,50.5669
548.698,1238.16,51.7164
554.821,1241.28,51.7949
522.166,1244.71,51.7732
513.554,1268.21,51.8532
575.912,1268.56,51.7501
532.49,1280.05,51.855
540.997,1295.35,51.14
47.9298,1360.45,49.1211
49.0486,1344.84,50.8779
40.4409,1351.08,51.1497
114.588,1312.59,50.2287
131.793,1318.41,49.9263
133.361,1325.35,49.9695
130.78,1336.41,50.9766
135.144,1309.35,51.7475
141.719,1360.05,51.8495
170.232,1343.56,50.1907
164.849,1310.02,50.5429
160.074,1325.64,50.6843
151.284,1328.33,51.8299
156.688,1329.04,51.6612
146.577,1331.87,51.2489
214.996,1335.13,51.7865
152.696,1335.47,52.1011
241.116,1329.27,49.7794
265.457,1360.81,50.6023
256.89,1343.14,51.0756
239.522,1379.74,51.1161
265.303,1316.14,51.7093
260.898,1317.15,51.302
253.477,1321.8,51.5654
279.119,1325,51.9299
285.271,1333.05,51.8459
220.34,1339.05,51.7883
267.116,1352.78,52.0856
272.782,1370.94,51.6917
259.63,1372.73,51.6773
260.541,1378.71,51.2838
253.361,1379.07,51.8015
312.554,1331.44,49.7036
337.691,1339.88,49.6924
348.152,1309.84,52.0756
318.248,1313.33,51.6199
310.332,1319.44,51.5159
293.6,1320.3,51.6254
337.653,1320.46,51.0292
353.381,1337.58,52.1731
325.299,1369.04,51.0531
342.011,1369.51,51.1254
344.194,1378.56,52.0511
388.136,1314.83,49.8737
400.412,1375.11,50.0667
421.591,1320.52,50.56
425.906,1308.62,51.202
409.347,1317.5,51.6089
393.356,1331.9,51.4555
388.198,1338.25,51.5274
403.874,1340.43,51.4944
387.596,1360.29,51.5379
410.505,1374.4,51.4545
499.551,1320.56,51.9766
438.811,1336.95,51.5516
451.382,1337.26,51.803
535.407,1338.88,49.8988
528.454,1344.02,49.9838
576.756,1319.54,50.4873
578.835,1321.01,51.2641
566.079,1323.38,51.4839
548.835,1324.73,51.7787
513.931,1334.36,51.8511
564.616,1345.43,52.1731
533.389,1369.5,51.9429
549.353,1372.38,51.5421
583.672,1319.27,51.4367
97.2616,1381.97,50.0002
121.058,1428.09,51.3964
114.927,1430.98,51.6328
179.672,1392.99,49.4573
188.352,1437.71,50.3689
152.988,1428.95,51.1384
166.73,1449.94,50.8017
154.254,1394.98,51.8717
166.005,1410.3,51.5957
160.067,1410.65,51.1689
162.134,1424.43,51.7849
166.866,1426.34,51.8462
172.849,1433.05,51.8247
263.575,1418.67,49.956
263.772,1386.9,49.4638
225.454,1405.51,51.7754
289.423,1412.81,50.9976
279.459,1423.17,51.6326
337.998,1388.52,49.9997
330.502,1391.14,49.9067
315.805,1397.12,50.1599
324.179,1400.79,49.941
354.653,1408.4,50.5526
360.763,1383.36,51.0785
349.449,1389.16,51.5224
296.642,1407.43,52.0116
339.486,1407.36,51.351
299.913,1410.19,51.1309
358.266,1421.39,51.8267
309.067,1422.55,51.3124
309.543,1442.52,51.9555
314.571,1453.14,52.1454
398.802,1385.25,50.2658
406.859,1382.1,51.1535
406.395,1406.41,52.1439
383.772,1430.08,51.2735
414.775,1450.04,51.447
533.49,1425.32,50.3731
524.429,1395.58,51.8336
530.262,1425.05,52.0517
67.0175,1465.62,49.9079
83.4604,1489.51,51.0331
135.489,1520.25,51.7256
155.388,1456.98,49.9353
211.601,1466.45,49.9384
160.056,1469.3,50.5252
215.203,1481.44,51.9374
188.993,1482.86,51.5368
185.885,1493.23,51.1322
212.827,1517.07,51.3098
175.599,1517.61,51.7052
192.125,1518.74,51.6444
207.232,1522.38,51.739
157.842,1525.41,52.1299
356.753,1461.61,49.6097
307.036,1494.66,50.4596
422.528,1455.63,51.6651
381.339,1505.59,51.7831
325.365,1527.13,51.7332
315.178,1527.83,51.5261
108.229,1267.38,49.0567
146.944,1300.26,46.4365
186.75,1296.09,47.6325
152.218,1237.72,48.1383
268.902,1237.64,46.3022
240.217,1237.22,46.8338
288.399,1260.35,48.0337
235.645,1303.84,46.9043
261.212,1237.99,48.0382
223.368,1242.57,48.2303
270.635,1258.5,48.5109
270.712,1301.2,48.3778
282.816,1280.23,49.8158
231.882,1286.63,49.1142
315.781,1289.49,45.9982
321.659,1291.87,45.941
312.306,1300.63,46.5698
354.251,1246.62,47.3879
357.306,1268.31,47.5804
341.479,1271.22,47.578
299.363,1287.6,48.3884
414.938,1253.1,46.8529
405.581,1258.74,46.4351
365.889,1274.61,46.2203
371.367,1280.89,46.2626
428.409,1260.83,47.1099
379.064,1274.52,47.114
407.712,1304.43,46.5828
411.622,1266.76,47.8818
414.427,1274.77,48.0652
435.827,1245.38,49.2925
398.921,1248.13,48.6474
380.431,1287.85,49.3706
448.079,1251.12,45.8733
477.03,1262.56,47.3977
481.068,1280.34,46.6484
484.04,1306.83,46.0134
451.42,1307.42,45.7787
468.195,1256.6,47.2073
499.215,1265.93,47.3112
459.232,1280.85,47.3083
477.521,1294.38,48.5685
500.847,1263,47.7079
437.059,1283.84,48.1794
472.817,1292.66,48.7505
500.86,1297.15,47.9553
457.164,1298.6,48.5028
445.663,1306.13,48.182
473.881,1236.79,49.8494
525.677,1237.63,46.5604
568.971,1238.78,45.7139
546.115,1273.29,46.3778
550.427,1275.38,46.6419
522.657,1256.58,47.8493
535.343,1259.75,47.5149
535.34,1275.09,46.9716
521.085,1238.98,48.3403
518.806,1243.12,48.1602
518.803,1266.4,48.4913
567.428,1281.09,48.0261
521.235,1303.28,48.096
522.354,1248.86,49.5768
532.449,1250.64,49.0218
550.183,1257.99,48.3214
582.818,1269.87,46.5043
595.476,1256.96,46.9331
583.407,1301.98,47.8882
33.692,1314.38,46.6017
135.753,1321.32,48.6342
142.833,1323.28,47.35
122.232,1323.98,47.1552
91.9006,1316.13,48.5624
161.297,1337.61,48.046
153.238,1341.33,47.734
148.117,1341.35,49.1459
156.538,1354.98,49.1573
260.498,1322.81,46.0528
275.057,1333,46.351
287.743,1347.17,47.0388
278.021,1311.16,47.2833
265.213,1326.25,46.7612
244.602,1347.39,46.8754
233.073,1375.84,48.4234
288.829,1321.11,47.9228
236.899,1322.03,48.1292
234.172,1356.98,47.7696
268.12,1369.46,48.2984
262.753,1330.93,49.3011
260.273,1346.31,49.7761
237.864,1378.41,49.6511
303.016,1310.68,46.1464
321.564,1337.49,46.2333
328.403,1316.62,47.1302
361.59,1319.16,47.1584
335.697,1346.39,47.2596
361.451,1314.56,47.8457
388.676,1317.82,45.8514
384.45,1325.87,46.4797
385.513,1346.72,46.1105
375.13,1344.18,47.1578
400.809,1314.3,48.3275
423.421,1325.96,49.4593
375.502,1331.54,48.662
395.25,1376.06,48.5802
467.076,1316.73,45.9365
465.431,1321.5,47.0935
505.858,1365.49,46.8544
445.233,1368.1,47.3709
442.889,1324.13,48.0536
507.024,1325.59,47.6528
449.685,1329.72,47.8574
463.467,1316.11,48.805
475.442,1371.62,48.5979
540.286,1317.21,46.7219
523.966,1379.21,46.2798
579.979,1314.35,47.0532
518.172,1333.89,47.028
535.808,1319.89,47.6271
563.572,1325.54,48.8269
562.73,1328.9,47.5839
518.108,1353.24,48.2543
517.781,1308.28,49.3509
541.483,1312.98,49.0274
541.997,1317.24,49.7362
531.965,1338,49.0876
590.853,1310.31,49.1375
68.3714,1409.9,48.4465
91.7273,1390.96,46.8018
173.023,1419.6,46.526
195.842,1430.59,46.3402
210.641,1448.45,46.7597
192.755,1450.94,45.7751
171.325,1407.03,47.978
151.49,1383.14,48.3263
150.615,1397.99,48.3628
206.552,1410.26,48.5572
197.021,1439.28,48.5087
160.211,1450.07,48.4075
152.03,1387.96,49.7459
162.313,1442.12,49.0025
